lon,lat,alt,geometry,file_id,date,distance_m,velocity_mps,velocity_kph,acceleration_mps2
-74.03702377,4.73372535,2580.868,POINT (-74.03702377 4.73372535),P3,2025-07-18,3.617290136578831,3.0752473127200197,11.070890325792071,-0.10716648006997483
-74.03699435,4.73370566,2580.956,POINT (-74.03699435 4.73370566),P3,2025-07-18,3.923528056788847,3.3355961665914755,12.008146199729312,0.22133616132742948
-74.0369628,4.73368773,2580.303,POINT (-74.0369628 4.73368773),P3,2025-07-18,4.022789729438427,3.419983699951025,12.31194131982369,0.07174225052250514
-74.03692335,4.73366258,2580.682,POINT (-74.03692335 4.73366258),P3,2025-07-18,5.185554960968675,4.4085111662519685,15.870640198507086,0.8403988398804673
-74.03688108,4.73363715,2581.055,POINT (-74.03688108 4.73363715),P3,2025-07-18,5.468052075844328,4.648676721286534,16.735236196631522,0.2041772846085505
-74.03684162,4.73361783,2580.891,POINT (-74.03684162 4.73361783),P3,2025-07-18,4.871280515109301,4.141330042097055,14.908788151549397,-0.4313219158224605
-74.03680182,4.73360178,2581.354,POINT (-74.03680182 4.73360178),P3,2025-07-18,4.758858289105928,4.045754034822765,14.564714525361953,-0.08125415668447138
-74.03675562,4.73358223,2581.171,POINT (-74.03675562 4.73358223),P3,2025-07-18,5.562806677367844,4.729232558031949,17.02523720891502,0.5810607975695307
-74.03670713,4.73356078,2580.767,POINT (-74.03670713 4.73356078),P3,2025-07-18,5.879312808538302,4.998310954453289,17.99391943603184,0.2287576014812999
-74.0366521,4.7335361,2580.486,POINT (-74.0366521 4.7335361),P3,2025-07-18,6.687394970189322,5.685303814369305,20.4670937317295,0.5840485187933244
-74.03659751,4.73351089,2580.001,POINT (-74.03659751 4.73351089),P3,2025-07-18,6.6671533076256395,5.668095319597352,20.40514315055047,-0.014629840379200081
-74.03654643,4.73348938,2579.937,POINT (-74.03654643 4.73348938),P3,2025-07-18,6.145889833939161,5.224942009758195,18.809791235129502,-0.3767477790694361
-74.03649496,4.73346426,2581.087,POINT (-74.03649496 4.73346426),P3,2025-07-18,6.350013699490638,5.3984783713155515,19.434522136735985,0.14753232651755285
-74.03644925,4.73344109,2581.357,POINT (-74.03644925 4.73344109),P3,2025-07-18,5.681688717315526,4.830300390601652,17.389081406165946,-0.48303778308191264
-74.03640199,4.73341448,2581.951,POINT (-74.03640199 4.73341448),P3,2025-07-18,6.012425851675711,5.11147730626367,18.401318302549214,0.2390431847157091
-74.0363569,4.7333877,2582.829,POINT (-74.0363569 4.7333877),P3,2025-07-18,5.813234581209442,4.9421344014675315,17.791683845283114,-0.14396724985822237
-74.03631019,4.73336149,2582.21,POINT (-74.03631019 4.73336149),P3,2025-07-18,5.9375733351297875,5.047841271644702,18.17222857792093,0.08986693247554607
-74.03626147,4.73333694,2582.665,POINT (-74.03626147 4.73333694),P3,2025-07-18,6.048577501124218,5.142211712025787,18.511962163292836,0.0802292412896175
-74.03621305,4.73331511,2583.383,POINT (-74.03621305 4.73331511),P3,2025-07-18,5.889308655174856,5.006808945863096,18.024512205107147,-0.11511296496954354
-74.03616157,4.73329758,2583.247,POINT (-74.03616157 4.73329758),P3,2025-07-18,6.031325026448079,5.1275444820325236,18.459160135317084,0.10264358653464402
-74.0361109,4.73328186,2583.432,POINT (-74.0361109 4.73328186),P3,2025-07-18,5.884093054330427,5.002374891121714,18.00854960803817,-0.10641320810577537
-74.03607054,4.73326423,2585.769,POINT (-74.03607054 4.73326423),P3,2025-07-18,4.883644704466941,4.1518414853765275,14.946629347355499,-0.723082880177889
-74.03602198,4.73324127,2584.829,POINT (-74.03602198 4.73324127),P3,2025-07-18,5.955668137999121,5.063224608838313,18.227608591817926,0.7748144040043757
-74.03598024,4.73321839,2585.315,POINT (-74.03598024 4.73321839),P3,2025-07-18,5.276852975642028,4.486128377943603,16.150062160596974,-0.49061965345093955
-74.03594226,4.73319754,2585.841,POINT (-74.03594226 4.73319754),P3,2025-07-18,4.803154467326061,4.083412529964674,14.700285107872826,-0.3423697802848272
-74.03590154,4.73317587,2586.401,POINT (-74.03590154 4.73317587),P3,2025-07-18,5.113782451993505,4.347493606968816,15.650976985087738,0.22450911918425187
-74.03586448,4.733156,2587.496,POINT (-74.03586448 4.733156),P3,2025-07-18,4.661823229029412,3.963259461130051,14.267734060068184,-0.32665751980942404
-74.03582554,4.7331347,2588.275,POINT (-74.03582554 4.7331347),P3,2025-07-18,4.920479158524986,4.183156379006997,15.059362964425189,0.18694585732513733
-74.03579159,4.73311491,2589.303,POINT (-74.03579159 4.73311491),P3,2025-07-18,4.356103717485016,3.7033513335469617,13.332064800769063,-0.4079073342112391
-74.03575091,4.73309275,2589.51,POINT (-74.03575091 4.73309275),P3,2025-07-18,5.135496536913565,4.365953884905421,15.717433985659516,0.5633130433362806
-74.0356966,4.73305601,2590.449,POINT (-74.0356966 4.73305601),P3,2025-07-18,7.267061400221099,6.1781085283741355,22.241190702146888,1.5406073295605056
-74.03564892,4.73302413,2590.488,POINT (-74.03564892 4.73302413),P3,2025-07-18,6.356836887907503,5.404279120232803,19.45540483283809,-0.6578728047900105
-74.03560802,4.73298845,2590.091,POINT (-74.03560802 4.73298845),P3,2025-07-18,6.013048978346107,5.112007058798376,18.403225411674153,-0.24847574774840692
-74.03555788,4.732957,2590.174,POINT (-74.03555788 4.732957),P3,2025-07-18,6.560350272615568,5.577296480133592,20.078267328480933,0.3955668438450107
-74.03550204,4.73292377,2590.342,POINT (-74.03550204 4.73292377),P3,2025-07-18,7.202865947952429,6.123532620823411,22.04471743496428,0.4643838786334284
-74.03544932,4.73289558,2591.194,POINT (-74.03544932 4.73289558),P3,2025-07-18,6.627747014573944,5.634593971285243,20.284538296626877,-0.41567228817849056
-74.03539109,4.73286963,2592.544,POINT (-74.03539109 4.73286963),P3,2025-07-18,7.068840130341779,6.009590271749895,21.634524978299623,0.31880394487088376
-74.03533104,4.73284884,2593.816,POINT (-74.03533104 4.73284884),P3,2025-07-18,7.047615091729927,5.991545757627726,21.569564727459817,-0.015340584102556964
-74.03527842,4.73283105,2594.657,POINT (-74.03527842 4.73283105),P3,2025-07-18,6.160347959472347,5.237233617567943,18.854041023244598,-0.6412801556097634
-74.03522551,4.7328119,2594.919,POINT (-74.03522551 4.7328119),P3,2025-07-18,6.24026429110142,5.305174665923325,19.098628797323972,0.05776023445436906
-74.03516328,4.73281816,2593.993,POINT (-74.03516328 4.73281816),P3,2025-07-18,6.938566740833016,5.898838057833028,21.2358170081989,0.5047042625000058
-74.03511043,4.73280458,2593.143,POINT (-74.03511043 4.73280458),P3,2025-07-18,6.052561024302907,5.145598313179657,18.524153927446765,-0.6403684562527243
-74.03506772,4.73278762,2592.639,POINT (-74.03506772 4.73278762),P3,2025-07-18,5.09601433472702,4.332388002272275,15.59659680818019,-0.6913525674939012
-74.03502212,4.73276138,2592.006,POINT (-74.03502212 4.73276138),P3,2025-07-18,5.832059049951637,4.958138065737484,17.849297036654942,0.5319828182004138
-74.03498774,4.73273877,2592.149,POINT (-74.03498774 4.73273877),P3,2025-07-18,4.560637274272333,3.8772359950262176,13.958049582094384,-0.9189313167486602
-74.0349544,4.73271715,2592.159,POINT (-74.0349544 4.73271715),P3,2025-07-18,4.404214841679807,3.7442531135551036,13.479311208798373,-0.11305569457820461
-74.03491766,4.73270046,2592.912,POINT (-74.03491766 4.73270046),P3,2025-07-18,4.4744016177189785,3.8039225584305107,13.69412121034984,0.050728112226613
-74.03487956,4.73268816,2593.372,POINT (-74.03487956 4.73268816),P3,2025-07-18,4.440357925415819,3.774980237157555,13.5899288537672,-0.024605379264024233
-74.03484556,4.73268162,2593.296,POINT (-74.03484556 4.73268162),P3,2025-07-18,3.840747621735222,3.2652201942938195,11.75479269945775,-0.43337364235631637
-74.03480776,4.73267382,2592.888,POINT (-74.03480776 4.73267382),P3,2025-07-18,4.281409502174022,3.63984987907748,13.103459564678928,0.31849226572843176
-74.03476267,4.73265692,2593.883,POINT (-74.03476267 4.73265692),P3,2025-07-18,5.3400847368465945,4.539885001377412,16.343586004958684,0.7651668753959187
-74.03472228,4.73264009,2594.489,POINT (-74.03472228 4.73264009),P3,2025-07-18,4.852084828240538,4.125010785905234,14.850038829258843,-0.3527062436452249
-74.0346804,4.73262442,2594.492,POINT (-74.0346804 4.73262442),P3,2025-07-18,4.958880040415141,4.215802974767897,15.176890709164429,0.07718718274557394
-74.03463311,4.73260352,2594.368,POINT (-74.03463311 4.73260352),P3,2025-07-18,5.732966981885264,4.873894722094279,17.546020999539408,0.5594781731837386
-74.03459183,4.73259006,2595.513,POINT (-74.03459183 4.73259006),P3,2025-07-18,4.815509743801126,4.09391639593706,14.738099025373417,-0.663100321215435
-74.03455705,4.73257818,2596.907,POINT (-74.03455705 4.73257818),P3,2025-07-18,4.076086055952209,3.465293691326052,12.475057288773787,-0.5344250005055309
-74.03451636,4.73255952,2595.776,POINT (-74.03451636 4.73255952),P3,2025-07-18,4.963497532899793,4.219728546347389,15.1910227668506,0.6413844820092225
-74.03447393,4.73253557,2595.82,POINT (-74.03447393 4.73253557),P3,2025-07-18,5.401183873906344,4.591828569617204,16.530582850621933,0.31634166832573013
-74.0344359,4.73251109,2596.081,POINT (-74.0344359 4.73251109),P3,2025-07-18,5.012908635558929,4.261735505959082,15.342247821452695,-0.28062935751187457
-74.03440293,4.73248951,2596.757,POINT (-74.03440293 4.73248951),P3,2025-07-18,4.36737996041553,3.712937856734299,13.366576284243477,-0.46656155085247375
-74.0343599,4.73246328,2597.784,POINT (-74.0343599 4.73246328),P3,2025-07-18,5.585960843482878,4.748917124222395,17.096101647200623,0.8807400949567128
-74.03431357,4.732429,2598.527,POINT (-74.03431357 4.732429),P3,2025-07-18,6.386627095550547,5.429605331993712,19.546579195177365,0.5786886046494302
-74.03427282,4.7324055,2599.741,POINT (-74.03427282 4.7324055),P3,2025-07-18,5.214566766647759,4.433175617839515,15.959432224222255,-0.8471169535947709
-74.03421329,4.73237866,2599.242,POINT (-74.03421329 4.73237866),P3,2025-07-18,7.240671861203564,6.155673402663057,22.160424249587006,1.4643853503425892
-74.03414173,4.73235041,2597.62,POINT (-74.03414173 4.73235041),P3,2025-07-18,8.531556049340448,7.25312148692297,26.111237352922693,0.9329979472318398
-74.0340694,4.73231091,2597.863,POINT (-74.0340694 4.73231091),P3,2025-07-18,9.136270561801382,7.767220884315268,27.961995183534967,0.43706275432938124
-74.03399101,4.7322639,2597.311,POINT (-74.03399101 4.7322639),P3,2025-07-18,10.132027422885432,8.613765810365193,31.009556917314693,0.7196920652303512
-74.03392061,4.73222201,2597.048,POINT (-74.03392061 4.73222201),P3,2025-07-18,9.080726794853158,7.7200002264203995,27.79200081511344,-0.759836813318877
-74.03385479,4.73219347,2596.863,POINT (-74.03385479 4.73219347),P3,2025-07-18,7.955064987131182,6.763016318985601,24.346858748348165,-0.8135820126495493
-74.03378734,4.73216165,2596.908,POINT (-74.03378734 4.73216165),P3,2025-07-18,8.269084768150714,7.029980939256447,25.30793138132321,0.22696056995187844
-74.03372533,4.73213231,2596.392,POINT (-74.03372533 4.73213231),P3,2025-07-18,7.606232539416328,6.466455632139719,23.27924027570299,-0.4790823022008024
-74.03366468,4.7320999,2595.872,POINT (-74.03366468 4.7320999),P3,2025-07-18,7.62362786308174,6.48124430552121,23.332479499876356,0.012572623803447005
-74.03360665,4.73206673,2595.995,POINT (-74.03360665 4.73206673),P3,2025-07-18,7.409590294371317,6.299279787015546,22.677407233255966,-0.15469754302710756
-74.03354321,4.73203894,2595.437,POINT (-74.03354321 4.73203894),P3,2025-07-18,7.67984173138252,6.529034651582051,23.504524745695385,0.1953266127860952
-74.03348255,4.73201065,2595.203,POINT (-74.03348255 4.73201065),P3,2025-07-18,7.421356489097108,6.309282843819181,22.713418237749053,-0.1868224916365935
-74.0334265,4.73198335,2594.89,POINT (-74.0334265 4.73198335),P3,2025-07-18,6.912402657151095,5.876594603480563,21.15574057253003,-0.3678508767907043
-74.03337771,4.73195989,2594.475,POINT (-74.03337771 4.73195989),P3,2025-07-18,6.002457588223626,5.103002764759929,18.370809953135744,-0.6576708346148235
-74.03332406,4.73193568,2594.482,POINT (-74.03332406 4.73193568),P3,2025-07-18,6.5264433399956605,5.548470425411709,19.974493531482153,0.37871532959717463
-74.03327284,4.7319125,2594.478,POINT (-74.03327284 4.7319125),P3,2025-07-18,6.23386034327931,5.2997303353368475,19.079029207212653,-0.21146694478091246
-74.03323284,4.73189555,2594.62,POINT (-74.03323284 4.73189555),P3,2025-07-18,4.817307229330408,4.095444532286334,14.743600316230802,-1.0238262731893124
-74.03318177,4.73187552,2594.595,POINT (-74.03318177 4.73187552),P3,2025-07-18,6.0833994292201,5.171815652201255,18.61853634792452,0.915079318779345
-74.03312918,4.7318558,2595.08,POINT (-74.03312918 4.7318558),P3,2025-07-18,6.2286752788296,5.295322241179841,19.063160068247427,0.10499940328779728
-74.03306992,4.7318353,2595.123,POINT (-74.03306992 4.7318353),P3,2025-07-18,6.954313045196988,5.912224813761425,21.284009329541128,0.5244611040063963
-74.03301407,4.73181261,2595.215,POINT (-74.03301407 4.73181261),P3,2025-07-18,6.684893544526179,5.683177221738328,20.459437998257982,-0.19472532344895288
-74.03295854,4.73179047,2594.923,POINT (-74.03295854 4.73179047),P3,2025-07-18,6.629299347299307,5.635913690429098,20.289289285544754,-0.040181197017785636
-74.03290677,4.73177006,2594.804,POINT (-74.03290677 4.73177006),P3,2025-07-18,6.1710388907033,5.24632253670274,18.886761132129866,-0.33121179206531837
-74.0328572,4.73174804,2594.721,POINT (-74.0328572 4.73174804),P3,2025-07-18,6.014396566635741,5.113152714001546,18.407349770405567,-0.1132146230837249
-74.03280893,4.73172743,2594.493,POINT (-74.03280893 4.73172743),P3,2025-07-18,5.8200025887583795,4.947888238246304,17.812397657686695,-0.14049996427299713
-74.03275997,4.7317051,2594.9,POINT (-74.03275997 4.7317051),P3,2025-07-18,5.966684479501732,5.072590176244513,18.261324634480246,0.10601563193453639
-74.03271145,4.73168062,2595.179,POINT (-74.03271145 4.73168062),P3,2025-07-18,6.0252873732391325,5.122411557631964,18.44068160747507,0.04235575899163685
-74.03266148,4.73165305,2595.184,POINT (-74.03266148 4.73165305),P3,2025-07-18,6.3268143008984605,5.3787553506333365,19.36351926228001,0.21793124985697357
-74.03260238,4.73162951,2594.822,POINT (-74.03260238 4.73162951),P3,2025-07-18,7.054541519770658,5.997434275942476,21.590763393392916,0.5259712742569436
-74.03255345,4.73162072,2594.774,POINT (-74.03255345 4.73162072),P3,2025-07-18,5.514761375803711,4.688386737280711,16.87819225421056,-1.1128896973964422
-74.03250031,4.73160958,2594.694,POINT (-74.03250031 4.73160958),P3,2025-07-18,6.022819848366516,5.1203137858339955,18.433129629002384,0.3672037478892542
-74.032451,4.7316002,2594.329,POINT (-74.032451 4.7316002),P3,2025-07-18,5.568048916665542,4.73368925951405,17.04128133425058,-0.3286897071302014
-74.03241062,4.7315802,2593.119,POINT (-74.03241062 4.7315802),P3,2025-07-18,4.996050327961562,4.2474033779908105,15.290652160766918,-0.4134170315081219
-74.03238038,4.73155389,2592.106,POINT (-74.03238038 4.73155389),P3,2025-07-18,4.44072600645302,3.7752931620758714,13.591055383473137,-0.4013655576362542
-74.03235575,4.73152414,2591.554,POINT (-74.03235575 4.73152414),P3,2025-07-18,4.27662236383047,3.63578008269102,13.088808297687672,-0.11860735696289361
-74.03234119,4.73149298,2591.148,POINT (-74.03234119 4.73149298),P3,2025-07-18,3.805565597828019,3.235310117857705,11.647116424287738,-0.3404604376975701
-74.03232943,4.73145749,2590.43,POINT (-74.03232943 4.73145749),P3,2025-07-18,4.135733448659184,3.5160030558522726,12.657611001068181,0.23863173001756513
-74.03231964,4.73141951,2590.412,POINT (-74.03231964 4.73141951),P3,2025-07-18,4.338066197044887,3.6880166951388564,13.276860102499883,0.14623778076799834
-74.03228968,4.73138592,2589.915,POINT (-74.03228968 4.73138592),P3,2025-07-18,4.984478067733313,4.237565195034694,15.2552347021249,0.4671998882324554
-74.03226042,4.73134401,2590.029,POINT (-74.03226042 4.73134401),P3,2025-07-18,5.658281561729476,4.8104007448456985,17.317442681444515,0.486997425883257
-74.03223204,4.7313034,2590.012,POINT (-74.03223204 4.7313034),P3,2025-07-18,5.484526280912881,4.662682303629503,16.78565629306621,-0.12558316370467762
-74.03221746,4.73126207,2589.779,POINT (-74.03221746 4.73126207),P3,2025-07-18,4.8481462819852155,4.121662421983516,14.837984719140659,-0.4599492643223494
-74.03221299,4.73121271,2589.759,POINT (-74.03221299 4.73121271),P3,2025-07-18,5.480800889086573,4.6595151534231,16.77425455232316,0.4572567044796286
-74.03221089,4.73116002,2589.902,POINT (-74.03221089 4.73116002),P3,2025-07-18,5.831212705866351,4.957418544417479,17.846706759902926,0.25326323518856614
-74.03220944,4.7311106,2589.822,POINT (-74.03220944 4.7311106),P3,2025-07-18,5.467321166245124,4.6480553368534565,16.732999212672443,-0.2630058239164339
-74.03221299,4.7310603,2590.118,POINT (-74.03221299 4.7310603),P3,2025-07-18,5.576192127136837,4.740612228137864,17.06620402129631,0.07868744846253761
-74.03221433,4.73101241,2590.834,POINT (-74.03221433 4.73101241),P3,2025-07-18,5.29785005122491,4.503979088786032,16.214324719629715,-0.20117419350289478
-74.03221437,4.73095915,2590.801,POINT (-74.03221437 4.73095915),P3,2025-07-18,5.889589904346626,5.007048050476503,18.02537298171541,0.4276852047081452
-74.0322106,4.73090133,2590.664,POINT (-74.0322106 4.73090133),P3,2025-07-18,6.407506843297902,5.4473562963139415,19.61048266673019,0.3743290415351341
-74.03221218,4.73084093,2590.547,POINT (-74.03221218 4.73084093),P3,2025-07-18,6.6814422541387355,5.680243099484192,20.448875158143093,0.1979892374059397
-74.03221252,4.73078075,2590.406,POINT (-74.03221252 4.73078075),P3,2025-07-18,6.654921360241788,5.657696302128132,20.367706687661276,-0.019168210279434616
-74.03221562,4.73071919,2590.151,POINT (-74.03221562 4.73071919),P3,2025-07-18,6.816099619012789,5.794722359878424,20.861000495562326,0.11649300994908486
-74.03221802,4.73065581,2589.662,POINT (-74.03221802 4.73065581),P3,2025-07-18,7.013732180474341,5.962740124722532,21.465864449001117,0.1428406791595515
-74.03221965,4.73059198,2589.603,POINT (-74.03221965 4.73059198),P3,2025-07-18,7.060754228956292,6.00271602457376,21.609777688465538,0.03398560080871061
-74.03222308,4.73052782,2589.645,POINT (-74.03222308 4.73052782),P3,2025-07-18,7.105127650053646,6.040440187920771,21.745584676514774,0.03207128197552498
-74.03222379,4.73046358,2589.745,POINT (-74.03222379 4.73046358),P3,2025-07-18,7.1042133178013955,6.03966286630832,21.742786318709953,-0.0006608417101065206
-74.03222595,4.73039591,2589.691,POINT (-74.03222595 4.73039591),P3,2025-07-18,7.486908328256483,6.365011886723487,22.91404279220455,0.27659619852172385
-74.03222755,4.73032612,2589.459,POINT (-74.03222755 4.73032612),P3,2025-07-18,7.719546879478045,6.562790072179139,23.6260442598449,0.16814156740890482
-74.03223091,4.73026005,2589.247,POINT (-74.03223091 4.73026005),P3,2025-07-18,7.315644672531954,6.219411706160812,22.389882142178923,-0.2919238870738671
-74.03223526,4.73019074,2589.339,POINT (-74.03223526 4.73019074),P3,2025-07-18,7.679605237836778,6.528833596064369,23.503800945831728,0.2630557128388443
-74.03223726,4.73012299,2589.387,POINT (-74.03223726 4.73012299),P3,2025-07-18,7.495203800465775,6.37206430100494,22.939431483617785,-0.1332777673743602
-74.03223884,4.73005359,2589.321,POINT (-74.03223884 4.73005359),P3,2025-07-18,7.676380387502328,6.526091982328534,23.493931136382724,0.13094697831533916
-74.03224116,4.72998422,2589.344,POINT (-74.03224116 4.72998422),P3,2025-07-18,7.675378143797737,6.525239922597946,23.490863721352603,-0.0007243804886626018
-74.03224408,4.72991444,2589.374,POINT (-74.03224408 4.72991444),P3,2025-07-18,7.723197004402546,6.565893234060364,23.63721564261731,0.03456150380743657
